TransactionID,Items,DateTime,DayPart,DayType
TN163166,Alfajores,15-12-2016 08:58,Morning,Weekday
TN163166,Pastry,15-12-2016 08:58,Morning,Weekday
TN163167,Medialuna,15-12-2016 09:08,Morning,Weekday
TN163167,Toast,15-12-2016 09:08,Morning,Weekday
TN163167,Coffee,15-12-2016 09:08,Morning,Weekday
TN163168,Bread,15-12-2016 09:15,Morning,Weekday
TN163168,Tea,15-12-2016 09:15,Morning,Weekday
TN163168,Pastry,15-12-2016 09:15,Morning,Weekday
TN163169,Bread,15-12-2016 09:25,Morning,Weekday
TN163170,Coffee,15-12-2016 09:31,Morning,Weekday
TN163171,Bread,15-12-2016 09:35,Morning,Weekday
TN163171,Hot chocolate,15-12-2016 09:35,Morning,Weekday
TN163172,Bread,15-12-2016 10:11,Morning,Weekday
TN163173,Pastry,15-12-2016 10:15,Morning,Weekday
TN163174,Coffee,15-12-2016 10:27,Morning,Weekday
TN163174,Coffee,15-12-2016 10:27,Morning,Weekday
TN163175,Bread,15-12-2016 10:31,Morning,Weekday
TN163176,Coffee,15-12-2016 10:49,Morning,Weekday
TN163176,Hot chocolate,15-12-2016 10:49,Morning,Weekday
TN163177,Farm House,15-12-2016 10:50,Morning,Weekday
TN163178,Coffee,15-12-2016 10:54,Morning,Weekday
TN163179,Coffee,15-12-2016 11:00,Morning,Weekday
TN163179,Coffee,15-12-2016 11:00,Morning,Weekday
TN163180,Coffee,15-12-2016 11:03,Morning,Weekday
TN163181,Dulce de Leche,15-12-2016 11:04,Morning,Weekday
TN163182,Pastry,15-12-2016 11:24,Morning,Weekday
TN163182,Farm House,15-12-2016 11:24,Morning,Weekday
TN163183,Bread,15-12-2016 11:26,Morning,Weekday
TN163183,Vegan mincepie,15-12-2016 11:26,Morning,Weekday
TN163183,Bread,15-12-2016 11:26,Morning,Weekday
TN163184,Bread,15-12-2016 11:28,Morning,Weekday
TN163185,Coffee,15-12-2016 11:40,Morning,Weekday
TN163185,Hot chocolate,15-12-2016 11:40,Morning,Weekday
TN163185,Pastry,15-12-2016 11:40,Morning,Weekday
TN163186,Coffee,15-12-2016 12:04,Afternoon,Weekday
TN163186,Vegan mincepie,15-12-2016 12:04,Afternoon,Weekday
TN163186,Pastry,15-12-2016 12:04,Afternoon,Weekday
TN163187,Bread,15-12-2016 12:09,Afternoon,Weekday
TN163188,Bread,15-12-2016 12:30,Afternoon,Weekday
TN163188,Bread,15-12-2016 12:30,Afternoon,Weekday
TN163189,Coffee,15-12-2016 12:32,Afternoon,Weekday
TN163189,Hot chocolate,15-12-2016 12:32,Afternoon,Weekday
TN163190,Bread,15-12-2016 12:33,Afternoon,Weekday
TN163190,Sandwich,15-12-2016 12:33,Afternoon,Weekday
TN163190,Coffee,15-12-2016 12:33,Afternoon,Weekday
TN163191,Bread,15-12-2016 12:54,Afternoon,Weekday
TN163192,Coffee,15-12-2016 12:58,Afternoon,Weekday
TN163192,Coffee,15-12-2016 12:58,Afternoon,Weekday
TN163192,Hot chocolate,15-12-2016 12:58,Afternoon,Weekday
TN163193,Coffee,15-12-2016 13:00,Afternoon,Weekday
TN163194,Coffee,15-12-2016 13:00,Afternoon,Weekday
TN163195,Sandwich,15-12-2016 13:04,Afternoon,Weekday
TN163195,Coke,15-12-2016 13:04,Afternoon,Weekday
TN163196,Coffee,15-12-2016 13:13,Afternoon,Weekday
TN163197,Coffee,15-12-2016 13:23,Afternoon,Weekday
TN163197,Bread,15-12-2016 13:23,Afternoon,Weekday
TN163198,Bread,15-12-2016 13:25,Afternoon,Weekday
TN163199,Coffee,15-12-2016 13:54,Afternoon,Weekday
TN163200,Coffee,15-12-2016 13:55,Afternoon,Weekday
TN163200,Coffee,15-12-2016 13:55,Afternoon,Weekday
TN163201,Coffee,15-12-2016 13:58,Afternoon,Weekday
TN163201,Fudge,15-12-2016 13:58,Afternoon,Weekday
TN163202,Coffee,15-12-2016 14:02,Afternoon,Weekday
TN163202,Sandwich,15-12-2016 14:02,Afternoon,Weekday
TN163202,Tea,15-12-2016 14:02,Afternoon,Weekday
TN163202,Bread,15-12-2016 14:02,Afternoon,Weekday
TN163203,Coffee,15-12-2016 14:20,Afternoon,Weekday
TN163203,Coffee,15-12-2016 14:20,Afternoon,Weekday
TN163203,Sandwich,15-12-2016 14:20,Afternoon,Weekday
TN163204,Bread,15-12-2016 14:31,Afternoon,Weekday
TN163205,Bread,15-12-2016 14:32,Afternoon,Weekday
TN163205,Coffee,15-12-2016 14:32,Afternoon,Weekday
TN163206,Coffee,15-12-2016 14:47,Afternoon,Weekday
TN163206,Coffee,15-12-2016 14:47,Afternoon,Weekday
TN163206,Hot chocolate,15-12-2016 14:47,Afternoon,Weekday
TN163207,Fudge,15-12-2016 14:58,Afternoon,Weekday
TN163208,Coffee,15-12-2016 15:25,Afternoon,Weekday
TN163209,Coffee,15-12-2016 15:36,Afternoon,Weekday
TN163209,Bread,15-12-2016 15:36,Afternoon,Weekday
TN163210,Bread,15-12-2016 15:50,Afternoon,Weekday
TN163210,Bread,15-12-2016 15:50,Afternoon,Weekday
TN163211,Cookies,15-12-2016 16:15,Afternoon,Weekday
TN163212,Bread,15-12-2016 16:21,Afternoon,Weekday
TN163213,Coffee,15-12-2016 16:44,Afternoon,Weekday
TN163213,Bread,15-12-2016 16:44,Afternoon,Weekday
TN163213,Bread,15-12-2016 16:44,Afternoon,Weekday
TN163213,Alfajores,15-12-2016 16:44,Afternoon,Weekday
TN163214,Tea,15-12-2016 16:49,Afternoon,Weekday
TN163215,Bare Popcorn,15-12-2016 17:28,Evening,Weekday
TN163215,Ella's Kitchen Pouches,15-12-2016 17:28,Evening,Weekday
TN163216,Farm House,15-12-2016 18:41,Evening,Weekday
TN163217,Bread,15-12-2016 18:43,Evening,Weekday
TN163217,Fudge,15-12-2016 18:43,Evening,Weekday
TN163217,Pastry,15-12-2016 18:43,Evening,Weekday
TN163218,Hot chocolate,15-12-2016 19:03,Evening,Weekday
TN163219,Tea,15-12-2016 19:04,Evening,Weekday
TN163219,Vegan mincepie,15-12-2016 19:04,Evening,Weekday
TN163219,Jammie Dodgers,15-12-2016 19:04,Evening,Weekday
TN163219,Coffee,15-12-2016 19:04,Evening,Weekday
TN163219,Medialuna,15-12-2016 19:04,Evening,Weekday
TN163220,Coffee,15-12-2016 19:05,Evening,Weekday
TN163221,Hot chocolate,15-12-2016 19:17,Evening,Weekday
TN163221,Coffee,15-12-2016 19:17,Evening,Weekday
TN163222,Bread,15-12-2016 19:25,Evening,Weekday
TN163223,Vegan mincepie,15-12-2016 20:11,Evening,Weekday
TN163224,Medialuna,16-12-2016 08:16,Morning,Weekday
TN163224,Dulce de Leche,16-12-2016 08:16,Morning,Weekday
TN163225,Muesli,16-12-2016 08:55,Morning,Weekday
TN163226,Muesli,16-12-2016 08:56,Morning,Weekday
TN163227,Coffee,16-12-2016 09:01,Morning,Weekday
TN163227,Jam,16-12-2016 09:01,Morning,Weekday
TN163227,Jam,16-12-2016 09:01,Morning,Weekday
TN163228,Bread,16-12-2016 09:12,Morning,Weekday
TN163228,Toast,16-12-2016 09:12,Morning,Weekday
TN163229,Bread,16-12-2016 09:13,Morning,Weekday
TN163229,Toast,16-12-2016 09:13,Morning,Weekday
TN163230,Coffee,16-12-2016 09:16,Morning,Weekday
TN163231,Jammie Dodgers,16-12-2016 09:19,Morning,Weekday
TN163231,Vegan mincepie,16-12-2016 09:19,Morning,Weekday
TN163232,Coffee,16-12-2016 09:37,Morning,Weekday
TN163233,Bread,16-12-2016 09:38,Morning,Weekday
TN163234,Coffee,16-12-2016 09:39,Morning,Weekday
TN163234,Coffee,16-12-2016 09:39,Morning,Weekday
TN163234,Bread,16-12-2016 09:39,Morning,Weekday
TN163235,Tea,16-12-2016 09:41,Morning,Weekday
TN163236,Coffee,16-12-2016 09:43,Morning,Weekday
TN163237,Coffee,16-12-2016 09:47,Morning,Weekday
TN163237,Coffee,16-12-2016 09:47,Morning,Weekday
TN163237,Juice,16-12-2016 09:47,Morning,Weekday
TN163237,Farm House,16-12-2016 09:47,Morning,Weekday
TN163238,Coffee,16-12-2016 09:53,Morning,Weekday
TN163238,Pastry,16-12-2016 09:53,Morning,Weekday
TN163239,Bread,16-12-2016 09:55,Morning,Weekday
TN163240,Coffee,16-12-2016 10:07,Morning,Weekday
TN163241,Coffee,16-12-2016 10:07,Morning,Weekday
TN163242,Coffee,16-12-2016 10:08,Morning,Weekday
TN163243,Tea,16-12-2016 10:09,Morning,Weekday
TN163243,Pastry,16-12-2016 10:09,Morning,Weekday
TN163244,Cookies,16-12-2016 10:23,Morning,Weekday
TN163244,Coffee,16-12-2016 10:23,Morning,Weekday
TN163244,Coffee,16-12-2016 10:23,Morning,Weekday
TN163244,Toast,16-12-2016 10:23,Morning,Weekday
TN163245,Pastry,16-12-2016 10:24,Morning,Weekday
TN163245,Tea,16-12-2016 10:24,Morning,Weekday
TN163246,Tea,16-12-2016 10:27,Morning,Weekday
TN163246,Coffee,16-12-2016 10:27,Morning,Weekday
TN163246,Coffee,16-12-2016 10:27,Morning,Weekday
TN163246,Toast,16-12-2016 10:27,Morning,Weekday
TN163247,Bread,16-12-2016 10:28,Morning,Weekday
TN163248,Bread,16-12-2016 10:48,Morning,Weekday
TN163249,Coffee,16-12-2016 10:55,Morning,Weekday
TN163250,Coffee,16-12-2016 10:58,Morning,Weekday
TN163250,Coffee,16-12-2016 10:58,Morning,Weekday
TN163251,Pastry,16-12-2016 11:07,Morning,Weekday
TN163252,Bread,16-12-2016 11:08,Morning,Weekday
TN163253,Scandinavian,16-12-2016 11:16,Morning,Weekday
TN163253,Coffee,16-12-2016 11:16,Morning,Weekday
TN163253,Alfajores,16-12-2016 11:16,Morning,Weekday
TN163255,Truffles,16-12-2016 11:38,Morning,Weekday
TN163255,Ella's Kitchen Pouches,16-12-2016 11:38,Morning,Weekday
TN163255,Bread,16-12-2016 11:38,Morning,Weekday
TN163256,Tea,16-12-2016 11:40,Morning,Weekday
TN163256,Fudge,16-12-2016 11:40,Morning,Weekday
TN163256,Fudge,16-12-2016 11:40,Morning,Weekday
TN163256,Jam,16-12-2016 11:40,Morning,Weekday
TN163256,Juice,16-12-2016 11:40,Morning,Weekday
TN163256,Ella's Kitchen Pouches,16-12-2016 11:40,Morning,Weekday
TN163257,Cake,16-12-2016 11:41,Morning,Weekday
TN163258,Bread,16-12-2016 11:43,Morning,Weekday
TN163258,Cookies,16-12-2016 11:43,Morning,Weekday
TN163259,Coffee,16-12-2016 11:57,Morning,Weekday
TN163259,Cake,16-12-2016 11:57,Morning,Weekday
TN163260,Coffee,16-12-2016 12:02,Afternoon,Weekday
TN163260,Tea,16-12-2016 12:02,Afternoon,Weekday
TN163260,Toast,16-12-2016 12:02,Afternoon,Weekday
TN163261,Truffles,16-12-2016 12:24,Afternoon,Weekday
TN163262,Bread,16-12-2016 12:38,Afternoon,Weekday
TN163263,Coffee,16-12-2016 12:40,Afternoon,Weekday
TN163264,Bread,16-12-2016 12:41,Afternoon,Weekday
TN163265,Bread,16-12-2016 12:42,Afternoon,Weekday
TN163266,Truffles,16-12-2016 12:44,Afternoon,Weekday
TN163267,Toast,16-12-2016 12:51,Afternoon,Weekday
TN163267,Bread,16-12-2016 12:51,Afternoon,Weekday
TN163267,Tea,16-12-2016 12:51,Afternoon,Weekday
TN163267,Cookies,16-12-2016 12:51,Afternoon,Weekday
TN163268,Sandwich,16-12-2016 12:57,Afternoon,Weekday
TN163268,Coffee,16-12-2016 12:57,Afternoon,Weekday
TN163268,Coffee,16-12-2016 12:57,Afternoon,Weekday
TN163270,Bread,16-12-2016 13:01,Afternoon,Weekday
TN163270,Sandwich,16-12-2016 13:01,Afternoon,Weekday
TN163271,Alfajores,16-12-2016 13:03,Afternoon,Weekday
TN163272,Scone,16-12-2016 13:05,Afternoon,Weekday
TN163274,Bread,16-12-2016 13:11,Afternoon,Weekday
TN163274,Coffee,16-12-2016 13:11,Afternoon,Weekday
TN163274,Alfajores,16-12-2016 13:11,Afternoon,Weekday
TN163274,Vegan mincepie,16-12-2016 13:11,Afternoon,Weekday
TN163275,Fudge,16-12-2016 13:15,Afternoon,Weekday
TN163276,Jam,16-12-2016 13:17,Afternoon,Weekday
TN163277,Coffee,16-12-2016 13:18,Afternoon,Weekday
TN163277,Pastry,16-12-2016 13:18,Afternoon,Weekday
TN163277,Jam,16-12-2016 13:18,Afternoon,Weekday
TN163278,Coffee,16-12-2016 13:19,Afternoon,Weekday
TN163279,Tea,16-12-2016 13:25,Afternoon,Weekday
TN163279,Bread,16-12-2016 13:25,Afternoon,Weekday
TN163279,Bread,16-12-2016 13:25,Afternoon,Weekday
TN163279,Fudge,16-12-2016 13:25,Afternoon,Weekday
TN163280,Bread,16-12-2016 13:26,Afternoon,Weekday
TN163280,Sandwich,16-12-2016 13:26,Afternoon,Weekday
TN163281,Farm House,16-12-2016 13:41,Afternoon,Weekday
TN163282,Coffee,16-12-2016 13:42,Afternoon,Weekday
TN163283,Jam,16-12-2016 13:44,Afternoon,Weekday
TN163283,Jam,16-12-2016 13:44,Afternoon,Weekday
TN163284,Brownie,16-12-2016 13:57,Afternoon,Weekday
TN163284,Coffee,16-12-2016 13:57,Afternoon,Weekday
TN163285,Tea,16-12-2016 14:00,Afternoon,Weekday
TN163285,Sandwich,16-12-2016 14:00,Afternoon,Weekday
TN163285,Bread,16-12-2016 14:00,Afternoon,Weekday
TN163286,Tea,16-12-2016 14:02,Afternoon,Weekday
TN163287,Sandwich,16-12-2016 14:04,Afternoon,Weekday
TN163287,Tea,16-12-2016 14:04,Afternoon,Weekday
TN163288,Coffee,16-12-2016 14:06,Afternoon,Weekday
TN163289,Coffee,16-12-2016 14:26,Afternoon,Weekday
TN163290,Bread,16-12-2016 14:41,Afternoon,Weekday
TN163291,Tea,16-12-2016 14:46,Afternoon,Weekday
TN163291,Brownie,16-12-2016 14:46,Afternoon,Weekday
TN163292,Jam,16-12-2016 14:47,Afternoon,Weekday
TN163293,Jam,16-12-2016 14:57,Afternoon,Weekday
TN163294,Cookies,16-12-2016 15:05,Afternoon,Weekday
TN163294,Sandwich,16-12-2016 15:05,Afternoon,Weekday
TN163294,Juice,16-12-2016 15:05,Afternoon,Weekday
TN163295,Tea,16-12-2016 15:22,Afternoon,Weekday
TN163295,Pastry,16-12-2016 15:22,Afternoon,Weekday
TN163296,Farm House,16-12-2016 15:31,Afternoon,Weekday
TN163297,Scone,16-12-2016 15:32,Afternoon,Weekday
TN163297,Coffee,16-12-2016 15:32,Afternoon,Weekday
TN163298,Coffee,16-12-2016 15:34,Afternoon,Weekday
TN163298,Coffee,16-12-2016 15:34,Afternoon,Weekday
TN163299,Coffee,16-12-2016 15:38,Afternoon,Weekday
TN163299,Coffee,16-12-2016 15:38,Afternoon,Weekday
TN163299,Vegan mincepie,16-12-2016 15:38,Afternoon,Weekday
TN163300,Bread,16-12-2016 15:41,Afternoon,Weekday
TN163300,Scone,16-12-2016 15:41,Afternoon,Weekday
TN163301,Farm House,16-12-2016 16:05,Afternoon,Weekday
TN163301,Scone,16-12-2016 16:05,Afternoon,Weekday
TN163303,Coffee,16-12-2016 16:09,Afternoon,Weekday
TN163303,Brownie,16-12-2016 16:09,Afternoon,Weekday
TN163304,Coffee,16-12-2016 16:26,Afternoon,Weekday
TN163304,Tea,16-12-2016 16:26,Afternoon,Weekday
TN163305,Coffee,16-12-2016 16:31,Afternoon,Weekday
TN163306,Tea,16-12-2016 16:51,Afternoon,Weekday
TN163306,Coffee,16-12-2016 16:51,Afternoon,Weekday
TN163307,Bread,16-12-2016 16:52,Afternoon,Weekday
TN163309,Coffee,16-12-2016 17:06,Evening,Weekday
TN163309,Coffee,16-12-2016 17:06,Evening,Weekday
TN163309,Coffee,16-12-2016 17:06,Evening,Weekday
TN163309,Alfajores,16-12-2016 17:06,Evening,Weekday
TN163310,Farm House,17-12-2016 08:43,Morning,Weekend
TN163310,Medialuna,17-12-2016 08:43,Morning,Weekend
TN163310,Pastry,17-12-2016 08:43,Morning,Weekend
TN163311,Bread,17-12-2016 08:52,Morning,Weekend
TN163312,Bread,17-12-2016 08:55,Morning,Weekend
TN163313,Coffee,17-12-2016 08:57,Morning,Weekend
TN163313,Pastry,17-12-2016 08:57,Morning,Weekend
TN163314,Bread,17-12-2016 09:11,Morning,Weekend
TN163315,Bread,17-12-2016 09:13,Morning,Weekend
TN163315,Bread,17-12-2016 09:13,Morning,Weekend
TN163315,Pastry,17-12-2016 09:13,Morning,Weekend
TN163316,Medialuna,17-12-2016 09:15,Morning,Weekend
TN163316,Fudge,17-12-2016 09:15,Morning,Weekend
TN163317,Bread,17-12-2016 09:25,Morning,Weekend
TN163318,Coffee,17-12-2016 09:32,Morning,Weekend
TN163318,Scone,17-12-2016 09:32,Morning,Weekend
TN163318,Juice,17-12-2016 09:32,Morning,Weekend
TN163319,Coffee,17-12-2016 09:39,Morning,Weekend
TN163320,Tea,17-12-2016 10:02,Morning,Weekend
TN163320,Scone,17-12-2016 10:02,Morning,Weekend
TN163320,Lemon and coconut,17-12-2016 10:02,Morning,Weekend
TN163321,Jam,17-12-2016 10:16,Morning,Weekend
TN163321,Cookies,17-12-2016 10:16,Morning,Weekend
TN163321,Fudge,17-12-2016 10:16,Morning,Weekend
TN163322,Bread,17-12-2016 10:21,Morning,Weekend
TN163323,Scandinavian,17-12-2016 10:22,Morning,Weekend
TN163324,Coffee,17-12-2016 10:26,Morning,Weekend
TN163324,Cookies,17-12-2016 10:26,Morning,Weekend
TN163324,Juice,17-12-2016 10:26,Morning,Weekend
TN163325,Hot chocolate,17-12-2016 10:30,Morning,Weekend
TN163325,Coffee,17-12-2016 10:30,Morning,Weekend
TN163325,Bread,17-12-2016 10:30,Morning,Weekend
TN163325,Bread,17-12-2016 10:30,Morning,Weekend
TN163325,Vegan mincepie,17-12-2016 10:30,Morning,Weekend
TN163326,Jam,17-12-2016 10:30,Morning,Weekend
TN163327,Bread,17-12-2016 10:38,Morning,Weekend
TN163328,Coffee,17-12-2016 10:46,Morning,Weekend
TN163328,Coffee,17-12-2016 10:46,Morning,Weekend
TN163329,Dulce de Leche,17-12-2016 11:04,Morning,Weekend
TN163329,Scandinavian,17-12-2016 11:04,Morning,Weekend
TN163329,Alfajores,17-12-2016 11:04,Morning,Weekend
TN163330,Coffee,17-12-2016 11:09,Morning,Weekend
TN163330,Bread,17-12-2016 11:09,Morning,Weekend
TN163330,Pastry,17-12-2016 11:09,Morning,Weekend
TN163330,Medialuna,17-12-2016 11:09,Morning,Weekend
TN163330,Farm House,17-12-2016 11:09,Morning,Weekend
TN163331,Hot chocolate,17-12-2016 11:15,Morning,Weekend
TN163331,Scone,17-12-2016 11:15,Morning,Weekend
TN163332,Fudge,17-12-2016 11:18,Morning,Weekend
TN163332,Jam,17-12-2016 11:18,Morning,Weekend
TN163332,Bread,17-12-2016 11:18,Morning,Weekend
TN163332,Farm House,17-12-2016 11:18,Morning,Weekend
TN163333,Coffee,17-12-2016 11:22,Morning,Weekend
TN163333,The Nomad,17-12-2016 11:22,Morning,Weekend
TN163334,Vegan mincepie,17-12-2016 11:27,Morning,Weekend
TN163335,Bread,17-12-2016 11:30,Morning,Weekend
TN163336,Bread,17-12-2016 11:31,Morning,Weekend
TN163337,Bread,17-12-2016 11:32,Morning,Weekend
TN163337,Scone,17-12-2016 11:32,Morning,Weekend
TN163338,Cake,17-12-2016 11:39,Morning,Weekend
TN163339,Bread,17-12-2016 11:45,Morning,Weekend
TN163340,Vegan mincepie,17-12-2016 11:48,Morning,Weekend
TN163340,Cake,17-12-2016 11:48,Morning,Weekend
TN163340,Coffee,17-12-2016 11:48,Morning,Weekend
TN163340,Coffee,17-12-2016 11:48,Morning,Weekend
TN163340,Coffee,17-12-2016 11:48,Morning,Weekend
TN163341,Coffee,17-12-2016 11:58,Morning,Weekend
TN163341,Coffee,17-12-2016 11:58,Morning,Weekend
TN163341,Medialuna,17-12-2016 11:58,Morning,Weekend
TN163342,Bread,17-12-2016 11:59,Morning,Weekend
TN163343,Jam,17-12-2016 12:05,Afternoon,Weekend
TN163344,Medialuna,17-12-2016 12:07,Afternoon,Weekend
TN163344,Pastry,17-12-2016 12:07,Afternoon,Weekend
TN163344,Coffee,17-12-2016 12:07,Afternoon,Weekend
TN163344,Coffee,17-12-2016 12:07,Afternoon,Weekend
TN163344,Coffee,17-12-2016 12:07,Afternoon,Weekend
TN163346,Bread,17-12-2016 12:09,Afternoon,Weekend
TN163347,Bread,17-12-2016 12:13,Afternoon,Weekend
TN163348,Bread,17-12-2016 12:24,Afternoon,Weekend
TN163348,Scone,17-12-2016 12:24,Afternoon,Weekend
TN163348,Bread,17-12-2016 12:24,Afternoon,Weekend
TN163348,The Nomad,17-12-2016 12:24,Afternoon,Weekend
TN163349,Coffee,17-12-2016 12:27,Afternoon,Weekend
TN163349,Tea,17-12-2016 12:27,Afternoon,Weekend
TN163350,Bread,17-12-2016 12:56,Afternoon,Weekend
TN163351,Frittata,17-12-2016 13:00,Afternoon,Weekend
TN163351,Tea,17-12-2016 13:00,Afternoon,Weekend
TN163351,Tea,17-12-2016 13:00,Afternoon,Weekend
TN163352,Coffee,17-12-2016 13:07,Afternoon,Weekend
TN163352,Vegan mincepie,17-12-2016 13:07,Afternoon,Weekend
TN163353,Bread,17-12-2016 13:16,Afternoon,Weekend
TN163354,Coffee,17-12-2016 13:28,Afternoon,Weekend
TN163354,Bread,17-12-2016 13:28,Afternoon,Weekend
TN163355,Scone,17-12-2016 13:36,Afternoon,Weekend
TN163355,Coffee,17-12-2016 13:36,Afternoon,Weekend
TN163356,Farm House,17-12-2016 13:42,Afternoon,Weekend
TN163356,Frittata,17-12-2016 13:42,Afternoon,Weekend
TN163356,Cookies,17-12-2016 13:42,Afternoon,Weekend
TN163357,Farm House,17-12-2016 13:50,Afternoon,Weekend
TN163358,Farm House,17-12-2016 14:01,Afternoon,Weekend
TN163359,Jam,17-12-2016 14:09,Afternoon,Weekend
TN163359,Fudge,17-12-2016 14:09,Afternoon,Weekend
TN163360,Coffee,17-12-2016 14:37,Afternoon,Weekend
TN163361,Frittata,17-12-2016 14:42,Afternoon,Weekend
TN163361,Sandwich,17-12-2016 14:42,Afternoon,Weekend
TN163361,Bread,17-12-2016 14:42,Afternoon,Weekend
TN163361,Alfajores,17-12-2016 14:42,Afternoon,Weekend
TN163361,Medialuna,17-12-2016 14:42,Afternoon,Weekend
TN163361,Fudge,17-12-2016 14:42,Afternoon,Weekend
TN163362,Cake,17-12-2016 14:50,Afternoon,Weekend
TN163363,Juice,17-12-2016 14:52,Afternoon,Weekend
TN163363,Cookies,17-12-2016 14:52,Afternoon,Weekend
TN163363,Coffee,17-12-2016 14:52,Afternoon,Weekend
TN163364,Coffee,17-12-2016 14:53,Afternoon,Weekend
TN163364,Coffee,17-12-2016 14:53,Afternoon,Weekend
TN163366,Bread,17-12-2016 15:06,Afternoon,Weekend
TN163366,Pastry,17-12-2016 15:06,Afternoon,Weekend
TN163367,Hot chocolate,17-12-2016 15:16,Afternoon,Weekend
TN163367,Tea,17-12-2016 15:16,Afternoon,Weekend
TN163368,Crisps,17-12-2016 15:27,Afternoon,Weekend
TN163369,Bread,17-12-2016 15:28,Afternoon,Weekend
TN163370,Cake,17-12-2016 16:07,Afternoon,Weekend
TN163371,Focaccia,17-12-2016 16:13,Afternoon,Weekend
TN163371,Tea,17-12-2016 16:13,Afternoon,Weekend
TN163371,Tea,17-12-2016 16:13,Afternoon,Weekend
TN163371,Scone,17-12-2016 16:13,Afternoon,Weekend
TN163372,Coffee,17-12-2016 16:14,Afternoon,Weekend
TN163372,Scone,17-12-2016 16:14,Afternoon,Weekend
TN163373,Cake,17-12-2016 16:30,Afternoon,Weekend
TN163374,Vegan mincepie,17-12-2016 16:39,Afternoon,Weekend
TN163375,Coffee,17-12-2016 16:40,Afternoon,Weekend
TN163375,Coffee,17-12-2016 16:40,Afternoon,Weekend
TN163376,Tea,17-12-2016 16:48,Afternoon,Weekend
TN163376,Vegan mincepie,17-12-2016 16:48,Afternoon,Weekend
TN163377,Focaccia,17-12-2016 17:15,Evening,Weekend
TN163378,Coke,17-12-2016 19:32,Evening,Weekend
TN163379,Pintxos,17-12-2016 19:35,Evening,Weekend
TN163380,Pintxos,17-12-2016 19:42,Evening,Weekend
TN163381,Juice,17-12-2016 19:42,Evening,Weekend
TN163382,Coke,17-12-2016 19:42,Evening,Weekend
TN163383,Pintxos,17-12-2016 20:20,Evening,Weekend
TN163384,Pintxos,17-12-2016 20:25,Evening,Weekend
TN163385,Pintxos,17-12-2016 20:31,Evening,Weekend
TN163386,Coke,17-12-2016 20:40,Evening,Weekend
TN163386,Pintxos,17-12-2016 20:40,Evening,Weekend
TN163387,Hot chocolate,17-12-2016 21:42,Night,Weekend
TN163387,Hot chocolate,17-12-2016 21:42,Night,Weekend
TN163388,Medialuna,18-12-2016 09:05,Morning,Weekend
TN163389,Coffee,18-12-2016 09:58,Morning,Weekend
TN163390,Coffee,18-12-2016 10:03,Morning,Weekend
TN163390,Bread,18-12-2016 10:03,Morning,Weekend
TN163391,Coffee,18-12-2016 10:17,Morning,Weekend
TN163392,Bread,18-12-2016 10:26,Morning,Weekend
TN163393,Coffee,18-12-2016 10:42,Morning,Weekend
TN163393,Cookies,18-12-2016 10:42,Morning,Weekend
TN163393,Bread,18-12-2016 10:42,Morning,Weekend
TN163393,Toast,18-12-2016 10:42,Morning,Weekend
TN163394,Coffee,18-12-2016 11:04,Morning,Weekend
TN163394,Brownie,18-12-2016 11:04,Morning,Weekend
TN163394,Medialuna,18-12-2016 11:04,Morning,Weekend
TN163395,Hot chocolate,18-12-2016 11:06,Morning,Weekend
TN163395,Coffee,18-12-2016 11:06,Morning,Weekend
TN163395,Brownie,18-12-2016 11:06,Morning,Weekend
TN163396,Tea,18-12-2016 11:07,Morning,Weekend
TN163396,Hot chocolate,18-12-2016 11:07,Morning,Weekend
TN163397,Tea,18-12-2016 11:10,Morning,Weekend
TN163397,Scone,18-12-2016 11:10,Morning,Weekend
TN163397,Bread,18-12-2016 11:10,Morning,Weekend
TN163398,Medialuna,18-12-2016 11:11,Morning,Weekend
TN163398,Coffee,18-12-2016 11:11,Morning,Weekend
TN163398,Coffee,18-12-2016 11:11,Morning,Weekend
TN163399,Bread,18-12-2016 11:20,Morning,Weekend
TN163399,Coffee,18-12-2016 11:20,Morning,Weekend
TN163399,Hot chocolate,18-12-2016 11:20,Morning,Weekend
TN163399,Coffee,18-12-2016 11:20,Morning,Weekend
TN163399,Pastry,18-12-2016 11:20,Morning,Weekend
TN163399,Scone,18-12-2016 11:20,Morning,Weekend
TN163400,Muesli,18-12-2016 11:25,Morning,Weekend
TN163400,The Nomad,18-12-2016 11:25,Morning,Weekend
TN163400,Coffee,18-12-2016 11:25,Morning,Weekend
TN163400,Bread,18-12-2016 11:25,Morning,Weekend
TN163401,Bread,18-12-2016 11:28,Morning,Weekend
TN163402,Fudge,18-12-2016 11:30,Morning,Weekend
TN163403,Bread,18-12-2016 11:50,Morning,Weekend
TN163404,Coffee,18-12-2016 11:53,Morning,Weekend
TN163404,Coffee,18-12-2016 11:53,Morning,Weekend
TN163405,Bread,18-12-2016 12:06,Afternoon,Weekend
TN163406,Bread,18-12-2016 12:20,Afternoon,Weekend
TN163407,Coffee,18-12-2016 12:26,Afternoon,Weekend
TN163407,Brownie,18-12-2016 12:26,Afternoon,Weekend
TN163407,Vegan mincepie,18-12-2016 12:26,Afternoon,Weekend
TN163408,Dulce de Leche,18-12-2016 12:28,Afternoon,Weekend
TN163409,Coffee,18-12-2016 12:29,Afternoon,Weekend
TN163409,Coffee,18-12-2016 12:29,Afternoon,Weekend
